motif,chromatin_motif,node1,node2,node3
211,20001000,chr6:155188697-155190091,chr6:155495343-155496713,chr6:155248854-155250520
211,20001000,chr6:155188697-155190091,chr6:155248854-155250520,chr6:154996076-154997829
211,20001000,chr6:155188697-155190091,chr6:155495343-155496713,chr6:154996076-154997829
222,00002010,chr10:115558761-115560322,chr10:115862531-115864112,chr10:115464255-115465809
211,20001000,chr7:30451843-30453598,chr7:30203560-30205040,chr7:30113448-30114983
211,10101000,chr7:30451843-30453598,chr7:30113448-30114983,chr7:30265873-30267545
211,20001000,chr7:30451843-30453598,chr7:29916947-29918600,chr7:30113448-30114983
222,00002010,chr7:30451843-30453598,chr7:30113448-30114983,chr7:30100894-30103153
222,00002010,chr7:29916947-29918600,chr7:30113448-30114983,chr7:30100894-30103153
211,02000010,chr17:4468275-4470968,chr17:4791789-4793268,chr17:4323299-4324819
211,02000010,chr17:4634372-4635850,chr17:4791789-4793268,chr17:4323299-4324819
211,02000010,chr17:4612554-4614291,chr17:4791789-4793268,chr17:4323299-4324819
211,10100100,chr17:4528515-4530158,chr17:4791789-4793268,chr17:4323299-4324819
211,02001000,chr17:4528515-4530158,chr17:4468275-4470968,chr17:4323299-4324819
211,10100100,chr11:130303820-130305953,chr11:130082408-130083952,chr11:130696996-130698637
211,10100100,chr11:130763510-130765295,chr11:130303820-130305953,chr11:130082408-130083952
211,01100010,chr9:134637104-134638909,chr9:134465840-134467748,chr9:133581938-133583641
211,01100010,chr9:134224714-134226405,chr9:134465840-134467748,chr9:133581938-133583641
211,01100010,chr9:134622175-134623625,chr9:134465840-134467748,chr9:133581938-133583641
211,00200010,chr9:133744886-133746273,chr9:134465840-134467748,chr9:133581938-133583641
211,00200010,chr9:133738443-133739920,chr9:134465840-134467748,chr9:133581938-133583641
211,01100010,chr9:133921497-133923078,chr9:133744886-133746273,chr9:133581938-133583641
211,00200010,chr9:133744886-133746273,chr9:133738443-133739920,chr9:133581938-133583641
211,00200010,chr9:133738443-133739920,chr9:133575857-133577461,chr9:133581938-133583641
211,02000100,chr15:92820500-92821891,chr15:93236823-93238167,chr15:93257461-93259118
211,02000100,chr15:92820500-92821891,chr15:92633835-92635251,chr15:93257461-93259118
211,11000100,chr11:61874902-61876403,chr11:61213081-61214720,chr11:61395004-61396585
211,02000100,chr11:61874902-61876403,chr11:61213081-61214720,chr11:61103033-61104645
211,01100100,chr11:61874902-61876403,chr11:61213081-61214720,chr11:61244552-61246147
211,01100100,chr11:61874902-61876403,chr11:61213081-61214720,chr11:61564004-61565664
211,02000010,chr11:61874902-61876403,chr11:61514572-61516869,chr11:61564004-61565664
211,02000010,chr11:61874902-61876403,chr11:61848726-61850585,chr11:61564004-61565664
211,11000010,chr9:86552116-86553933,chr9:86908907-86910266,chr9:86875385-86876984
211,10101000,chr2:178582072-178583431,chr2:178353905-178355338,chr2:178636683-178638048
211,11001000,chr2:178582072-178583431,chr2:178028707-178030367,chr2:178636683-178638048
211,10101000,chr2:178582072-178583431,chr2:178636683-178638048,chr2:178199071-178200738
211,20001000,chr17:64902192-64903798,chr17:64421958-64423375,chr17:64196189-64197836
211,10101000,chr17:64421958-64423375,chr17:64711188-64712832,chr17:64196189-64197836
211,10101000,chr17:64250526-64252276,chr17:64421958-64423375,chr17:64196189-64197836
211,01100010,chr3:52034926-52036597,chr3:52372901-52374496,chr3:52324896-52326379
211,10100100,chr20:34786864-34788600,chr20:35067181-35068743,chr20:34860746-34862202
211,10100100,chr20:35067181-35068743,chr20:34790235-34791643,chr20:34860746-34862202
211,10100100,chr20:35067181-35068743,chr20:35547371-35549040,chr20:34860746-34862202
211,20000001,chr22:50467757-50469656,chr22:50417548-50418933,chr22:50160427-50162086
211,11000100,chr2:73390079-73391803,chr2:73383105-73384596,chr2:73312112-73313969
222,00001200,chr2:73390079-73391803,chr2:73403735-73405658,chr2:73312112-73313969
211,02001000,chr2:73390079-73391803,chr2:73114014-73115921,chr2:73312112-73313969
211,11001000,chr2:73390079-73391803,chr2:73312112-73313969,chr2:73219645-73221224
211,10100100,chr2:73390079-73391803,chr2:73403735-73405658,chr2:73486745-73488296
211,20000100,chr2:73390079-73391803,chr2:73200133-73201662,chr2:73403735-73405658
222,00001200,chr2:73390079-73391803,chr2:73403735-73405658,chr2:73114014-73115921
222,00002100,chr2:73390079-73391803,chr2:73403735-73405658,chr2:73219645-73221224
211,20000100,chr2:73390079-73391803,chr2:73114014-73115921,chr2:73086294-73087815
211,20000100,chr2:73390079-73391803,chr2:73114014-73115921,chr2:72997289-72999091
211,11001000,chr2:73390079-73391803,chr2:73114014-73115921,chr2:73219645-73221224
211,11001000,chr2:73390079-73391803,chr2:73383105-73384596,chr2:73219645-73221224
211,00201000,chr7:86543200-86544915,chr7:86865497-86867107,chr7:86555405-86557008
211,10101000,chr7:86543200-86544915,chr7:86865497-86867107,chr7:87045248-87047069
211,11001000,chr8:11603225-11604743,chr8:11800572-11802427,chr8:11421516-11423119
211,02001000,chr8:11603225-11604743,chr8:11424114-11425462,chr8:11421516-11423119
211,11001000,chr8:11603225-11604743,chr8:11424114-11425462,chr8:11800572-11802427
222,00003000,chr17:53069873-53071600,chr17:53590630-53592298,chr17:53433511-53435064
211,20001000,chr17:53069873-53071600,chr17:53372775-53374226,chr17:53590630-53592298
211,20001000,chr17:53069873-53071600,chr17:53425550-53427052,chr17:53590630-53592298
211,01100010,chr3:14244415-14245926,chr3:14193682-14194997,chr3:14301945-14303644
211,01100010,chr3:14508980-14510460,chr3:14193682-14194997,chr3:14301945-14303644
211,00111000,chr20:44220402-44222114,chr20:44399149-44400716,chr20:44650930-44652431
211,00111000,chr20:44220402-44222114,chr20:43947638-43949060,chr20:44650930-44652431
211,01011000,chr20:44220402-44222114,chr20:44591098-44592500,chr20:44650930-44652431
211,20000001,chr20:44220402-44222114,chr20:44615296-44616834,chr20:44650930-44652431
211,11000100,chr10:88021086-88022513,chr10:88136410-88138035,chr10:87755069-87756434
211,11000100,chr10:88021086-88022513,chr10:88136410-88138035,chr10:88084469-88085745
211,11000100,chr10:88021086-88022513,chr10:88136410-88138035,chr10:87307220-87308838
222,00001200,chr10:88021086-88022513,chr10:88136410-88138035,chr10:88108699-88110131
211,02001000,chr10:88021086-88022513,chr10:88159024-88160547,chr10:87307220-87308838
211,20000100,chr10:88021086-88022513,chr10:87307220-87308838,chr10:88108699-88110131
211,20001000,chr6:148500455-148501809,chr6:148571699-148573292,chr6:148465455-148467131
211,20001000,chr6:148500455-148501809,chr6:148571699-148573292,chr6:148498037-148499712
211,20001000,chr6:148500455-148501809,chr6:148785255-148786850,chr6:148571699-148573292
211,20001000,chr6:148500455-148501809,chr6:148486868-148488483,chr6:148785255-148786850
211,20001000,chr6:148500455-148501809,chr6:148785255-148786850,chr6:148465455-148467131
211,20001000,chr6:148500455-148501809,chr6:148785255-148786850,chr6:148498037-148499712
211,00200010,chr14:69377566-69379432,chr14:69329314-69330842,chr14:69567379-69568938
211,00200010,chr14:69329314-69330842,chr14:69556264-69557863,chr14:69567379-69568938
211,00200010,chr14:69377566-69379432,chr14:69329314-69330842,chr14:69556264-69557863
211,20001000,chr9:112665247-112666897,chr9:112820018-112821574,chr9:113384996-113386744
211,01100100,chr2:113481931-113483175,chr2:113483685-113485212,chr2:113356997-113358766
211,02000100,chr2:113483685-113485212,chr2:113356997-113358766,chr2:113383608-113385453
211,01100100,chr2:113483685-113485212,chr2:113356997-113358766,chr2:113506623-113508136
211,01100100,chr2:113481931-113483175,chr2:113356997-113358766,chr2:113383608-113385453
211,00200100,chr2:113481931-113483175,chr2:113356997-113358766,chr2:113506623-113508136
211,01100100,chr2:113356997-113358766,chr2:113506623-113508136,chr2:113383608-113385453
211,01100010,chr2:113641888-113643416,chr2:113356997-113358766,chr2:113506623-113508136
211,01100010,chr2:113715862-113718642,chr2:113356997-113358766,chr2:113506623-113508136
211,11001000,chr12:9902636-9904829,chr12:10291927-10293702,chr12:9900690-9902148
211,20001000,chr12:10185774-10187568,chr12:10291927-10293702,chr12:9900690-9902148
211,10101000,chr12:10161629-10163411,chr12:10291927-10293702,chr12:9900690-9902148
211,11001000,chr12:10342744-10345458,chr12:10291927-10293702,chr12:9900690-9902148
211,20001000,chr12:9786173-9787943,chr12:10291927-10293702,chr12:9900690-9902148
211,11001000,chr12:10077716-10079450,chr12:10291927-10293702,chr12:9900690-9902148
211,10101000,chr12:9949809-9951602,chr12:10291927-10293702,chr12:9900690-9902148
211,11001000,chr12:9902636-9904829,chr12:9786173-9787943,chr12:9900690-9902148
211,10101000,chr12:9895149-9896567,chr12:9786173-9787943,chr12:9900690-9902148
211,10101000,chr12:9786173-9787943,chr12:9860270-9861654,chr12:9900690-9902148
211,11001000,chr12:10077716-10079450,chr12:9786173-9787943,chr12:9900690-9902148
211,10101000,chr12:9949809-9951602,chr12:9786173-9787943,chr12:9900690-9902148
211,11000100,chr12:10077716-10079450,chr12:9902636-9904829,chr12:9900690-9902148
222,00001110,chr12:10077716-10079450,chr12:9949809-9951602,chr12:9900690-9902148
211,11000010,chr12:9902636-9904829,chr12:9949809-9951602,chr12:9900690-9902148
211,00200100,chr1:156194630-156196173,chr1:156065735-156067358,chr1:156099382-156101123
211,01100100,chr1:156194630-156196173,chr1:156065735-156067358,chr1:156092379-156094199
211,11001000,chr6:56156608-56158387,chr6:55309724-55311574,chr6:55817434-55819235
211,20001000,chr6:56156608-56158387,chr6:55844641-55846513,chr6:55309724-55311574
211,01101000,chr7:75806689-75808421,chr7:75848984-75850752,chr7:75891662-75893201
222,00001200,chr20:43428483-43429915,chr20:43495318-43497412,chr20:43375306-43377537
211,11000100,chr20:43428483-43429915,chr20:43495318-43497412,chr20:43361331-43364429
211,11000100,chr20:43495318-43497412,chr20:43413985-43415360,chr20:43375306-43377537
211,11000100,chr20:42845435-42846959,chr20:43495318-43497412,chr20:43375306-43377537
211,02000100,chr20:43495318-43497412,chr20:43375306-43377537,chr20:43361331-43364429
211,20001000,chr10:124802330-124804856,chr10:125332177-125333645,chr10:125139645-125141172
211,20001000,chr10:124892030-124893387,chr10:124802330-124804856,chr10:125332177-125333645
211,11001000,chr10:126077212-126078777,chr10:124802330-124804856,chr10:125332177-125333645
222,00000300,chr15:52273710-52275715,chr15:52431311-52433000,chr15:52370502-52372101
211,02000100,chr15:52273710-52275715,chr15:52197340-52200685,chr15:52370502-52372101
211,02000100,chr15:52197340-52200685,chr15:52431311-52433000,chr15:52370502-52372101
211,02000100,chr15:52180014-52182054,chr15:52197340-52200685,chr15:52370502-52372101
211,01100010,chr1:204399756-204401437,chr1:204471624-204473410,chr1:204332200-204333765
211,00200010,chr1:204399756-204401437,chr1:204471624-204473410,chr1:204367067-204368707
211,01100010,chr1:204399756-204401437,chr1:204471624-204473410,chr1:204335396-204336730
222,00002010,chr6:56223265-56225109,chr6:56178839-56180674,chr6:56457026-56458593
211,20001000,chr6:56178839-56180674,chr6:56501819-56503514,chr6:56457026-56458593
211,20000010,chr6:56223265-56225109,chr6:56178839-56180674,chr6:56621805-56623456
211,10101000,chr6:56223265-56225109,chr6:56178839-56180674,chr6:56501819-56503514
211,20001000,chr6:56178839-56180674,chr6:56621805-56623456,chr6:56501819-56503514
211,11001000,chr6:56178839-56180674,chr6:56501819-56503514,chr6:56767161-56770243
211,02000100,chr17:1531631-1534211,chr17:1686753-1688201,chr17:1623533-1624959
211,01100100,chr17:1531631-1534211,chr17:1477021-1478691,chr17:1686753-1688201
211,11000010,chr17:1531631-1534211,chr17:1477021-1478691,chr17:1178781-1180334
211,02000010,chr17:1531631-1534211,chr17:1477021-1478691,chr17:1520569-1521786
211,02000010,chr17:1531631-1534211,chr17:1477021-1478691,chr17:1551290-1553291
211,02000100,chr15:70413824-70415258,chr15:70779625-70781437,chr15:70758513-70760324
211,02000100,chr15:69767467-69769059,chr15:70779625-70781437,chr15:70758513-70760324
211,11001000,chr8:59613698-59615255,chr8:59520552-59522035,chr8:59425164-59426820
211,11001000,chr8:59613698-59615255,chr8:59520552-59522035,chr8:59307091-59308589
222,00002100,chr4:103370297-103371850,chr4:103541150-103542943,chr4:103929768-103931252
211,10100100,chr4:103541150-103542943,chr4:104012059-104013794,chr4:103929768-103931252
211,20001000,chr8:110358493-110360090,chr8:110327782-110329306,chr8:109930054-109931736
211,11000100,chr10:93057444-93059120,chr10:93129217-93130628,chr10:93148884-93150555
211,02000100,chr10:93394531-93396183,chr10:93057444-93059120,chr10:93148884-93150555
211,20000100,chr12:103162782-103164235,chr12:103133544-103135364,chr12:102488786-102490457
211,02001000,chr12:102332977-102334563,chr12:103133544-103135364,chr12:102488786-102490457
211,20000100,chr12:102332977-102334563,chr12:103133544-103135364,chr12:103162782-103164235
211,00201000,chr3:149482737-149484533,chr3:149620062-149621656,chr3:149525341-149526963
211,11000010,chr3:149482737-149484533,chr3:149620062-149621656,chr3:149229483-149231163
211,11000010,chr3:149482737-149484533,chr3:149620062-149621656,chr3:149938169-149940008
211,00200100,chr3:149620062-149621656,chr3:149229483-149231163,chr3:149211436-149212914
211,00200100,chr3:148837361-148839459,chr3:149620062-149621656,chr3:149229483-149231163
211,00200100,chr3:149620062-149621656,chr3:149229483-149231163,chr3:149434582-149436413
211,02000010,chr3:149620062-149621656,chr3:149229483-149231163,chr3:149938169-149940008
211,00200100,chr3:149684240-149686143,chr3:149620062-149621656,chr3:149938169-149940008
211,00200100,chr3:149620062-149621656,chr3:149653962-149655519,chr3:149938169-149940008
211,00200100,chr3:149620062-149621656,chr3:150212765-150214489,chr3:149938169-149940008
211,20000010,chr1:11898173-11899704,chr1:12178048-12179509,chr1:11953337-11954884
211,00201000,chr1:12268250-12269868,chr1:11898173-11899704,chr1:12178048-12179509
211,00201000,chr1:12334962-12336294,chr1:11898173-11899704,chr1:12178048-12179509
211,20001000,chr13:40642830-40644253,chr13:40516299-40518028,chr13:41256479-41258069
211,01100100,chr3:196696039-196697684,chr3:196564147-196565766,chr3:196668519-196670103
211,02000100,chr3:196335419-196337452,chr3:196696039-196697684,chr3:196668519-196670103
211,01100100,chr3:196913279-196914918,chr3:196696039-196697684,chr3:196668519-196670103
211,02000100,chr3:196263676-196265205,chr3:196696039-196697684,chr3:196668519-196670103
211,02000100,chr3:196411142-196412781,chr3:196263676-196265205,chr3:196668519-196670103
211,11000010,chr11:13270848-13272490,chr11:13231141-13232849,chr11:13203837-13206150
211,10100010,chr11:13270848-13272490,chr11:13364975-13366679,chr11:13231141-13232849
222,00001020,chr11:13270848-13272490,chr11:13405683-13407384,chr11:13231141-13232849
222,00001110,chr11:13270848-13272490,chr11:13356188-13357816,chr11:13231141-13232849
211,11000010,chr11:13270848-13272490,chr11:13405683-13407384,chr11:13203837-13206150
211,01101000,chr11:13270848-13272490,chr11:13356188-13357816,chr11:13405683-13407384
211,00111000,chr9:124884558-124886255,chr9:124754158-124756017,chr9:124448632-124450109
211,01011000,chr9:124312215-124313602,chr9:124884558-124886255,chr9:124448632-124450109
211,11000001,chr9:124857054-124858404,chr9:124884558-124886255,chr9:124448632-124450109
211,00110100,chr9:124857054-124858404,chr9:124884558-124886255,chr9:125571916-125573624
211,02000100,chr15:59793046-59794832,chr15:59248955-59250645,chr15:59820522-59822063
211,02000100,chr15:59539034-59540506,chr15:59793046-59794832,chr15:59248955-59250645
211,02000100,chr15:59793046-59794832,chr15:59248955-59250645,chr15:59271985-59273574
211,11001000,chr3:132070847-132072393,chr3:132360405-132362046,chr3:132254287-132256053
211,01101000,chr12:130526160-130527720,chr12:130531352-130532895,chr12:130750741-130752219
211,20000100,chr12:130819280-130821008,chr12:130526160-130527720,chr12:130750741-130752219
211,01101000,chr12:130819280-130821008,chr12:130526160-130527720,chr12:130531352-130532895
222,00000210,chr14:100842625-100845040,chr14:100736952-100738448,chr14:100750988-100752985
211,11000100,chr14:100842625-100845040,chr14:100750988-100752985,chr14:100588680-100590002
211,02000100,chr1:44759744-44761254,chr1:44682815-44684327,chr1:44783330-44784903
211,02000100,chr1:44759744-44761254,chr1:44682815-44684327,chr1:44470797-44472353
211,01100100,chr1:44759744-44761254,chr1:44682815-44684327,chr1:45117845-45119514
211,11000100,chr1:44759744-44761254,chr1:44682815-44684327,chr1:44557336-44558805
211,11000100,chr13:111335026-111336425,chr13:111245299-111246764,chr13:111471202-111472855
211,11001000,chr2:71227489-71229229,chr2:71146351-71147924,chr2:71088223-71090081
